id,name,price,category,link,image,description,source,sub_category
4364,"GoodHome Poprock Blue Geometric Mosaic effect Self adhesive Vinyl tile, Pack of 14",20.8,Self adhesive vinyl tiles,https://www.diy.com/departments/goodhome-poprock-blue-geometric-mosaic-effect-self-adhesive-vinyl-tile-pack-of-14/3663602563525_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-poprock-beige-tile-marble-effect-self-adhesive-vinyl-tile-pack-of-14~3663602563280_02bq?wid=284&hei=284,Peel & stickWater resistant5 years guaranteeFeatures and benefitsUpdate your floor with a peel and stick vinyl flooring that is functional and easy to lay. A simple and cost effective way to update the style of your interior spaces.The tile pattern imitates a classic geometric floor tile in blueThe flooring is easy to install with just a utility knife. The peel and stick function means less mess and no dust is created when laying this floorWe recommend levelling the floor prior to installation to achieve an optimal finishProduct certified with low interior air emissions (A+),BQ,tiling_tools
4365,"GoodHome Bossa Nova Grey Plain Stone effect Vinyl tile, Pack of 7",23.4,Self adhesive vinyl tiles,https://www.diy.com/departments/goodhome-bossa-nova-grey-plain-stone-effect-vinyl-tile-pack-of-7/5059340221618_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-poprock-dark-grey-tile-stone-effect-self-adhesive-vinyl-tile-pack-of-7~3663602563310_02bq?wid=284&hei=284,Not water resistantPeel & stickNot resistant to slippingNo adhesive requiredNot suitable for underfloor heatingGuarantee - 5 yearsFeatures and benefitsThe flooring is easy to install with just a utility knife. The peel and stick function means less mess and no dust is created when laying this floorWe recommend levelling the floor prior to installation to achieve an optimal finishProduct certified with low interior air emissions (A+)Not suitable for conservatories,BQ,tiling_tools
4366,"D-C-Fix Floor covering Grey Oak Wood effect Tiles, Pack of 11",15.3,Self adhesive vinyl tiles,https://www.diy.com/departments/d-c-fix-floor-covering-grey-oak-wood-effect-tiles-pack-of-11/4007386684738_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-bossa-nova-grey-plain-stone-effect-vinyl-tile-pack-of-7~5059340221632_21c?wid=284&hei=284,"Update your floor with this peel and stick vinyl flooring that is functional and easy to lay. A simple and cost effective way to update the style of your interior spaces without compromising on quality.Suitable for Splash areasPeel & stickSplashproofNo adhesive requiredStatutory guaranteeFeatures and benefitsCan be applied over flat existing tiled and wooden floorsEasy to cut - score and snapWipe clean, water resistant surfaceNo need for professional fitter or special toolsInstant transformation on a budget1 pack of 11 tiles covers 1sqm",BQ,tiling_tools
4367,"D-C-Fix Terrazzo White Patterned Stone effect Tiles, Pack of 11",15.3,Self adhesive vinyl tiles,https://www.diy.com/departments/d-c-fix-terrazzo-white-patterned-stone-effect-tiles-pack-of-11/4007386348579_BQ.prd,https://media.diy.com/is/image/Kingfisher/d-c-fix-floor-covering-grey-oak-wood-effect-tiles-pack-of-11~4007386684738_01i_bq?wid=284&hei=284,"Update your floor with this peel and stick vinyl flooring that is functional and easy to lay. A simple and cost effective way to update the style of your interior spaces without compromising on quality.Suitable for Splash areasPeel & stickSplashproofNo adhesive requiredStatutory guaranteeFeatures and benefitsCan be applied over flat existing tiled and wooden floorsEasy to cut - score and snapWipe clean, water resistant surfaceNo need for professional fitter or special toolsInstant transformation on a budget1 pack of 11 tiles covers 1sqm",BQ,tiling_tools
4368,"D-C-Fix Grey & white Geometric Tile effect Vinyl tile, Pack of 11",15.3,Self adhesive vinyl tiles,https://www.diy.com/departments/d-c-fix-grey-white-geometric-tile-effect-vinyl-tile-pack-of-11/4007386346957_BQ.prd,https://media.diy.com/is/image/Kingfisher/d-c-fix-terrazzo-white-patterned-stone-effect-tiles-pack-of-11~4007386348579_01i_bq?wid=284&hei=284,"D-C-Fix peel and stick floor tiles are an easy to use, self-adhesive floor covering. The tiles are ideal for updating a small light use area like a cloakroom, utility room, bathroom, or porch. Each pack contains 11 vinyl tiles.Peel & stickSplashproofStatutory guaranteeFeatures and benefitsIdeal for light use rooms to create a featureEasy to apply, simply peel off the backing and fix in placeCan be used over any flat hard clean surfaceEasy to wipe clean",BQ,tiling_tools
4369,"GoodHome Grey Parquet effect Self adhesive Vinyl tile, Pack of 13",14.52,Self adhesive vinyl tiles,https://www.diy.com/departments/goodhome-grey-parquet-effect-self-adhesive-vinyl-tile-pack-of-13/3663602563242_BQ.prd,https://media.diy.com/is/image/Kingfisher/d-c-fix-grey-white-geometric-tile-effect-vinyl-tile-pack-of-11~4007386346957_01i_bq?wid=284&hei=284,Peel & stickWater resistantFeatures and benefitsUpdate your floor with a peel and stick vinyl flooring that is functional and easy to lay. A simple and cost effective way to update the style of your interior spaces.The tile pattern imitates a classic grey parquet wood floorThe flooring is easy to install with just a utility knife. The peel and stick function means less mess and no dust is created when laying this floorWe recommend levelling the floor prior to installation to achieve an optimal finishProduct certified with low interior air emissions (A+),BQ,tiling_tools
4370,"D-C-Fix Floor covering Grey Rustic Oak Wood effect Tile, Pack of 11",15.3,Self adhesive vinyl tiles,https://www.diy.com/departments/d-c-fix-floor-covering-grey-rustic-oak-wood-effect-tile-pack-of-11/4007386346773_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-grey-parquet-effect-self-adhesive-vinyl-tile-pack-of-13~3663602563242_01i?wid=284&hei=284,"Update your floor with this peel and stick vinyl flooring that is functional and easy to lay. A simple and cost effective way to update the style of your interior spaces without compromising on quality.Suitable for Splash areasPeel & stickSplashproofNo adhesive requiredStatutory guaranteeFeatures and benefitsCan be applied over flat existing tiled and wooden floorsEasy to cut - score and snapWipe clean, water resistant surfaceNo need for professional fitter or special toolsInstant transformation on a budget1 pack of 11 tiles covers 1sqm",BQ,tiling_tools
4371,"GoodHome Bossa Nova Beige Plain Stone effect Vinyl tile, Pack of 7",23.4,Self adhesive vinyl tiles,https://www.diy.com/departments/goodhome-bossa-nova-beige-plain-stone-effect-vinyl-tile-pack-of-7/5059340221625_BQ.prd,https://media.diy.com/is/image/Kingfisher/d-c-fix-floor-covering-grey-rustic-oak-wood-effect-tile-pack-of-11~4007386346773_01i_bq?wid=284&hei=284,Not water resistantNot resistant to slippingNo adhesive requiredNot suitable for underfloor heatingGuarantee - 5 yearsFeatures and benefitsThe flooring is easy to install with just a utility knife. The peel and stick function means less mess and no dust is created when laying this floorWe recommend levelling the floor prior to installation to achieve an optimal finishProduct certified with low interior air emissions (A+)Not suitable for conservatories,BQ,tiling_tools
4372,15 Sq M Pack Garage Flooring Bubble Finish Vinyl Tiles & Doorway Trim 8mm Thick,310,Self adhesive vinyl tiles,https://www.diy.com/departments/15-sq-m-pack-garage-flooring-bubble-finish-vinyl-tiles-doorway-trim-8mm-thick/5056577898323_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-bossa-nova-beige-plain-stone-effect-vinyl-tile-pack-of-7~5059340221625_21c?wid=284&hei=284,"Everyday Vinyl Floor Tiles at Trade Price Deals are a high-quality, durable, yet great value solution for your home. Popular in garages, workshops, sheds, home gyms, or offices - our everyday flooring is quick and simple to lay (no sub-floor preparation required!) and come in a bubble and grain finishes, with edge pieces available separately.Suitable for Heavy traffic & splash areasWater resistantNo adhesive required5 years guaranteeFeatures and benefitsCovers 15 square metresKit contains 60 tiles & 6 edge pieces8mm thick PVCResistant to oil and waterTile dimensions 483w x 483d mm5 year guarantee!Can be laid loose - no sub floor preparation requiredAnti-slip tiles insulate your floor",BQ,tiling_tools
4373,30 Sq M Pack Garage Flooring Bubble Finish Vinyl Tiles & Doorway Trim 8mm Thick,525,Self adhesive vinyl tiles,https://www.diy.com/departments/30-sq-m-pack-garage-flooring-bubble-finish-vinyl-tiles-doorway-trim-8mm-thick/5056622203867_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/15-sq-m-pack-garage-flooring-bubble-finish-vinyl-tiles-doorway-trim-8mm-thick~5056577898323_01c_MP?wid=284&hei=284,"Everyday Vinyl Floor Tiles at Trade Price Deals are a high-quality, durable, yet great value solution for your home. Popular in garages, workshops, sheds, home gyms, or offices - our everyday flooring is quick and simple to lay (no sub-floor preparation required!) and come in a bubble and grain finishes, with edge pieces available separately.Suitable for Heavy traffic & splash areasWater resistantNo adhesive required5 years guaranteeFeatures and benefitsCovers 30 square metresKit contains 120 tiles & 12 edge pieces8mm thick PVCResistant to oil and waterTile dimensions 483w x 483d mm5 year guarantee!Can be laid loose - no sub floor preparation requiredAnti-slip tiles insulate your floor",BQ,tiling_tools
4374,30 Sq M Pack Garage Flooring Grain Finish Vinyl Tiles & Doorway Trim 8mm Thick,525,Self adhesive vinyl tiles,https://www.diy.com/departments/30-sq-m-pack-garage-flooring-grain-finish-vinyl-tiles-doorway-trim-8mm-thick/5056622203850_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/30-sq-m-pack-garage-flooring-bubble-finish-vinyl-tiles-doorway-trim-8mm-thick~5056622203867_01c_MP?wid=284&hei=284,"Everyday Vinyl Floor Tiles at Trade Price Deals are a high-quality, durable, yet great value solution for your home. Popular in garages, workshops, sheds, home gyms, or offices - our everyday flooring is quick and simple to lay (no sub-floor preparation required!) and come in a bubble and grain finishes, with edge pieces available separately.Suitable for Heavy traffic & splash areasWater resistantNo adhesive required5 years guaranteeFeatures and benefitsCovers 30 square metresKit contains 120 tiles & 12 edge pieces8mm thick PVCResistant to oil and waterTile dimensions 483w x 483d mm5 year guarantee!Can be laid loose - no sub floor preparation requiredAnti-slip tiles insulate your floor",BQ,tiling_tools
4375,5 Sq M Pack Garage Flooring Bubble Finish Vinyl Tiles & Doorway Trim 8mm Thick,120,Self adhesive vinyl tiles,https://www.diy.com/departments/5-sq-m-pack-garage-flooring-bubble-finish-vinyl-tiles-doorway-trim-8mm-thick/5056577898293_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/30-sq-m-pack-garage-flooring-grain-finish-vinyl-tiles-doorway-trim-8mm-thick~5056622203850_01c_MP?wid=284&hei=284,"Everyday Vinyl Floor Tiles at Trade Price Deals are a high-quality, durable, yet great value solution for your home. Popular in garages, workshops, sheds, home gyms, or offices - our everyday flooring is quick and simple to lay (no sub-floor preparation required!) and come in a bubble and grain finishes, with edge pieces available separately.Suitable for Heavy traffic & splash areasWater resistantNo adhesive required5 years guaranteeFeatures and benefitsCovers 5 square metresKit contains 20 tiles & 2 edge pieces8mm thick PVCResistant to oil and waterTile dimensions 483w x 483d mm5 year guarantee!Can be laid loose - no sub floor preparation requiredAnti-slip tiles insulate your floor",BQ,tiling_tools
4376,10 Sq M Pack Garage Flooring Grain Finish Vinyl Tiles & Doorway Trim 8mm Thick,225,Self adhesive vinyl tiles,https://www.diy.com/departments/10-sq-m-pack-garage-flooring-grain-finish-vinyl-tiles-doorway-trim-8mm-thick/5056577819205_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/5-sq-m-pack-garage-flooring-bubble-finish-vinyl-tiles-doorway-trim-8mm-thick~5056577898293_01c_MP?wid=284&hei=284,"Everyday Vinyl Floor Tiles at Trade Price Deals are a high-quality, durable, yet great value solution for your home. Popular in garages, workshops, sheds, home gyms, or offices - our everyday flooring is quick and simple to lay (no sub-floor preparation required!) and come in a bubble and grain finishes, with edge pieces available separately.Suitable for Heavy traffic & splash areasWater resistantNo adhesive required5 years guaranteeFeatures and benefitsCovers 10 square metresKit contains 40 tiles & 4 edge pieces8mm thick PVCResistant to oil and waterTile dimensions 483w x 483d mm5 year guarantee!Can be laid loose - no sub floor preparation requiredAnti-slip tiles insulate your floor",BQ,tiling_tools
5029,"QEP Tile Sealant, 1L",16.2,Tile sealants,https://www.diy.com/departments/qep-tile-sealant-1l/655760_BQ.prd,https://media.diy.com/is/image/Kingfisher/qep-tile-sealant-1l~5011204615315_08c_bq?wid=284&hei=284,Seal your tiles with this tile sealant. Simply apply with a lint free cloth and wait for 4 hours to dry.Clean fully prior to application,BQ,tiling_tools
5030,"QEP Stone Floor Sealant, 1L",17.81,Tile sealants,https://www.diy.com/departments/qep-stone-floor-sealant-1l/655795_BQ.prd,https://media.diy.com/is/image/Kingfisher/qep-tile-sealant-1l~5011204615315_08c_bq?wid=284&hei=284,Seal your tiles with this colour enhancing tile sealant. Simply apply with a lint free cloth and wait for 4 hours to dry.Suitable for StoneClean fully prior to application,BQ,tiling_tools
5031,"QEP Stone Tile Sealant, 500ml",25,Tile sealants,https://www.diy.com/departments/qep-stone-tile-sealant-500ml/670575_BQ.prd,https://media.diy.com/is/image/Kingfisher/qep-stone-floor-sealant-1l~5011204615407_08c_bq?wid=284&hei=284,Seal your tiles with this tile sealant. Simply apply with a lint free cloth and wait for 4 hours to dry.Suitable for StoneClean fully prior to application,BQ,tiling_tools
5032,Diall PolishedChrome effect 9mm Round edge Aluminium External edge tile trim,20,Tile trims,https://www.diy.com/departments/diall-polishedchrome-effect-9mm-round-edge-aluminium-external-edge-tile-trim/1442913_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-polishedchrome-effect-9mm-round-edge-aluminium-external-edge-tile-trim~3663602911920_01c?wid=284&hei=284,"Give a neat and stylish finish to your tiles with this polished aluminium external edge tile trim. Suitable for use with tiles up to 9mm thick, to hide and protect the exposed raw edges of tiles.Suitable for WallResistant to rustInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsThis tile trim is ideal for adding a decorative finish that also masks irregularities, protects edges and ensures a symmetrical finish. Made from aluminium for durability, great for busy kitchens and bathrooms!Ideal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish, all while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 9mm thick. Available in 4 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 6mm and 12.5mm thickEasy to install with tile adhesive when tilingMade from aluminium for durability, this tile edge trim is both resistant to water and to rust, ensuring a high level of protection and a great decorative finish to your tiles for years to comePerfect for any room of the house, especially frequently used bathrooms and kitchensSuitable for use with LED lampsComplete with fixing accessories",BQ,tiling_tools
5033,Diall Grey 9mm Round edge PVC External edge tile trim,7,Tile trims,https://www.diy.com/departments/diall-grey-9mm-round-edge-pvc-external-edge-tile-trim/1442944_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-polishedchrome-effect-9mm-round-edge-aluminium-external-edge-tile-trim~3663602911920_01c?wid=284&hei=284,"This smooth grey external edge tile trim is perfect for hiding and protecting the exposed raw edges of tiles, for use with tiles up to 9mm thick. It will provide the perfect finishing touch, adding decoration and colour to plain tiles.Suitable for WallResistant to rustInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsThis tile trim is ideal for adding a decorative finish that also masks irregularities, protects edges and ensures a symmetrical finish.Ideal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish, all while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 9mm thick. Available in 17 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 6mm and 12.5mm thickEasy to install with tile adhesive when tilingMade from PVC for durabilityPerfect for any room of the house",BQ,tiling_tools
5034,Diall PolishedChrome effect 8mm Straight Aluminium External edge tile trim,20,Tile trims,https://www.diy.com/departments/diall-polishedchrome-effect-8mm-straight-aluminium-external-edge-tile-trim/1442932_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-grey-9mm-round-edge-pvc-external-edge-tile-trim~3663602911821_01c?wid=284&hei=284,"Give a neat and stylish finish to your tiles with this polished aluminium straight edge trim. Suitable for use with tiles up to 8mm thick, to hide and protect the exposed raw edges of tiles.Suitable for WallResistant to rustInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsThis tile trim is ideal for adding a decorative finish that also masks irregularities, protects edges and ensures a symmetrical finish to transitions between tiles. Made from aluminium for durability, great for busy kitchens and bathrooms!Ideal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish, all while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 8mm thick. Available in 10 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 10mm and 12.5mm thickEasy to install with tile adhesive when tilingMade from aluminium for durability, this tile edge trim is both resistant to water and to rust, ensuring a high level of protection and a great decorative finish to your tiles for years to comePerfect for any room of the house, especially frequently used bathrooms and kitchensRecommended for - Wall & floor tiles, ideal for bathrooms, kitchens, wet rooms & en-suites",BQ,tiling_tools
5035,Diall White 8mm Straight PVC External edge tile trim,7,Tile trims,https://www.diy.com/departments/diall-white-8mm-straight-pvc-external-edge-tile-trim/1442951_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-polishedchrome-effect-8mm-straight-aluminium-external-edge-tile-trim~3663602912064_01c_bq?wid=284&hei=284,"This smooth white straight edge trim is perfect for hiding and protecting the exposed raw edges of tiles, for use with tiles up to 8mm thick. It will provide the perfect finishing touch, giving your tiles a smart and elegant look.Suitable for WallResistant to rustInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsThis tile trim is ideal for adding a decorative finish that also masks irregularities, protects edges and ensures a symmetrical finish.Ideal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish, all while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 8mm thickEasy to install with tile adhesive when tilingMade from PVC for durabilityPerfect for any room of the houseRecommended for - Wall tiles, ideal for bathrooms, kitchens, wet rooms & en-suites",BQ,tiling_tools
5036,Diall Light grey 9mm Round edge PVC Tile trim,7,Tile trims,https://www.diy.com/departments/diall-light-grey-9mm-round-edge-pvc-tile-trim/5059340164564_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-white-8mm-straight-pvc-external-edge-tile-trim~3663602911746_01c?wid=284&hei=284,"Suitable for WallResistant to rustNo adhesive requiredInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsIdeal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish. All while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 9 mm thick. Available in 17 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 6 mm and 12.5 mm thickEasy to install with tile adhesive when tilingMade from PVC for durabilityPerfect for any room of the house",BQ,tiling_tools
5037,Diall Cream 9mm Round edge PVC External edge tile trim,7,Tile trims,https://www.diy.com/departments/diall-cream-9mm-round-edge-pvc-external-edge-tile-trim/1442945_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-light-grey-9mm-round-edge-pvc-tile-trim~5059340164564_01c?wid=284&hei=284,"This smooth cream external edge tile trim is perfect for hiding and protecting the exposed raw edges of tiles, for use with tiles up to 9mm thick. It will provide the perfect finishing touch, giving your tiles a smart and elegant look.Suitable for WallResistant to rustInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsThis tile trim is ideal for adding a decorative finish that also masks irregularities, protects edges and ensures a symmetrical finish.Ideal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish, all while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 9mm thick. Available in 17 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 6mm and 12.5mm thickEasy to install with tile adhesive when tilingMade from PVC for durabilityPerfect for any room of the houseRecommended for - Wall tiles, ideal for bathrooms, kitchens, wet rooms & en-suitesProfile - Round",BQ,tiling_tools
5038,Diall White 9mm Round edge PVC External edge tile trim,7,Tile trims,https://www.diy.com/departments/diall-white-9mm-round-edge-pvc-external-edge-tile-trim/1442911_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-cream-9mm-round-edge-pvc-external-edge-tile-trim~3663602911784_01c?wid=284&hei=284,"This smooth white external edge tile trim is perfect for hiding and protecting the exposed raw edges of tiles, for use with tiles up to 9mm thick. It will provide the perfect finishing touch, giving your tiles a smart and elegant look.Suitable for WallResistant to rustInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsAdd a decorative and professional finish to your tiling projects, made from PVC for durability making it ideal for busy kitchens and bathrooms!Ideal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish, all while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 9mm thick. Available in 17 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 6mm and 12.5mm thickEasy to install with tile adhesive when tilingMade from PVC for durabilityPerfect for any room of the houseRecommended for - Wall & floor tiles, ideal for bathrooms, kitchens, wet rooms & en-suitesProfile - Round",BQ,tiling_tools
5039,Diall White 10mm Straight PVC External edge tile trim,7,Tile trims,https://www.diy.com/departments/diall-white-10mm-straight-pvc-external-edge-tile-trim/1442938_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-white-9mm-round-edge-pvc-external-edge-tile-trim~3663602911708_01c?wid=284&hei=284,"This smooth white straight edge trim is perfect for hiding and protecting the exposed raw edges of tiles, for use with tiles up to 10mm thick. It will provide the perfect finishing touch, giving your tiles a smart and elegant look.Suitable for WallResistant to rustInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsThis tile trim is ideal for finishing outside tile corners that masks irregularities, protects edges and ensures a symmetrical finish. Made from PVC for durability, great for busy kitchens and bathrooms!Ideal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish, all while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 10mm thick. Available in 3 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 10mm and 12.5mm thickEasy to install with tile adhesive when tilingMade from PVC for durabilityPerfect for any room of the houseRecommended for - Wall tiles, ideal for bathrooms, kitchens, wet rooms & en-suites",BQ,tiling_tools
5040,Diall Black 12.5mm Straight Aluminium Tile trim,21,Tile trims,https://www.diy.com/departments/diall-black-12-5mm-straight-aluminium-tile-trim/5059340164786_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-white-10mm-straight-pvc-external-edge-tile-trim~3663602911753_01c_bq?wid=284&hei=284,"Suitable for WallResistant to rustNo adhesive requiredInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsIdeal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish. All while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 10 mm thick. Available in 11 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 8 mm and 12.5 mm thickEasy to install with tile adhesive when tilingMade from aluminium for durability, this tile edge trim is both resistant to water and to rust, ensuring a high level of protection and a great decorative finish to your tiles for years to comePerfect for any room of the house, especially frequently used bathrooms and kitchens",BQ,tiling_tools
5041,Diall Black 6mm Round edge PVC External edge tile trim,7,Tile trims,https://www.diy.com/departments/diall-black-6mm-round-edge-pvc-external-edge-tile-trim/1442943_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-black-12-5mm-straight-aluminium-tile-trim~5059340164786_01c?wid=284&hei=284,"This smooth black external edge tile trim is perfect for hiding and protecting the exposed raw edges of tiles, for use with tiles up to 6mm thick. It will provide the perfect finishing touch, giving your tiles a smart and elegant look.Suitable for WallResistant to rustInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsThis tile trim is ideal for adding a decorative finish that also masks irregularities, protects edges and ensures a symmetrical finish.Ideal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish, all while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 6mm thick. Available in 4 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 9mm and 12.5mm thickEasy to install with tile adhesive when tilingMade from PVC for durabilityPerfect for any room of the houseComes with - Post capGuarantee - 5 years",BQ,tiling_tools
5042,Homelux Polished Light Brushed Gold effect 8mm Straight Aluminium Tile trim,20,Tile trims,https://www.diy.com/departments/homelux-polished-light-brushed-gold-effect-8mm-straight-aluminium-tile-trim/5060339534619_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-black-6mm-round-edge-pvc-external-edge-tile-trim~3663602911838_01c?wid=284&hei=284,"Light Brushed Gold Tile Trim, perfect for giving your tile installation project a contemporary modern look.Suitable for WallResistant to rustAdhesive requiredInstall using adequate adhesiveStatutory guaranteeFeatures and benefitsTile Trims cap and protect tile edges and are the ideal way to create a professional finish to your tiling project.",BQ,tiling_tools
5043,Diall Black 8mm Straight Aluminium Tile trim,19,Tile trims,https://www.diy.com/departments/diall-black-8mm-straight-aluminium-tile-trim/5059340164618_BQ.prd,https://media.diy.com/is/image/Kingfisher/homelux-polished-light-brushed-gold-effect-8mm-straight-aluminium-tile-trim~5060339534619_01c_bq?wid=284&hei=284,"Suitable for WallResistant to rustNo adhesive requiredInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsIdeal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish. All while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 8 mm thick. Available in 10 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 10 mm and 12.5 mm thickEasy to install with tile adhesive when tilingMade from aluminium for durability, this tile edge trim is both resistant to water and to rust, ensuring a high level of protection and a great decorative finish to your tiles for years to comePerfect for any room of the house, especially frequently used bathrooms and kitchens",BQ,tiling_tools
5044,Diall White Round edge Self-adhesive Bath seal (L)2500mm (W)17mm,10,Tile trims,https://www.diy.com/departments/diall-white-round-edge-self-adhesive-bath-seal-l-2500mm-w-17mm/5059340164540_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-black-8mm-straight-aluminium-tile-trim~5059340164618_01c?wid=284&hei=284,"Compatible with Suitable for use with wall tiles that are up to 15 mm thickFeatures and benefitsIdeal if you want to add protection and a clean finish to your tiling projects. It protects your tiles edges against moisture and hides their exposed, raw edges. Masks irregularities and ensures a symmetrical finishSuitable for use with wall tiles that are up to 7 mm thickEasy to install on top of the tiles with the self-adhesive strips that adjust to the bathtub surfaceMade from PVC for durabilityPerfect for any room of the house, especially frequently used bathrooms and kitchens",BQ,tiling_tools
5045,Diall Anthracite 9mm Round edge PVC Tile trim,7,Tile trims,https://www.diy.com/departments/diall-anthracite-9mm-round-edge-pvc-tile-trim/5059340164571_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-white-round-edge-self-adhesive-bath-seal-l-2500mm-w-17mm~5059340164540_01c?wid=284&hei=284,"Suitable for WallResistant to rustNo adhesive requiredInstall with tile adhesive when tilling2 years guaranteeFeatures and benefitsIdeal if you want to add protection and a clean finish to your tiling projects. It hides the exposed, raw edges of your tiles, masks irregularities and ensures a symmetrical finish. All while protecting your tiles edges against damageSuitable for use with wall tiles that are up to 9 mm thick. Available in 17 colours for an easy match with the tiles of your choice. Additional options are available for tiles that are up to 6 mm and 12.5 mm thickEasy to install with tile adhesive when tilingMade from PVC for durabilityPerfect for any room of the house",BQ,tiling_tools
5046,Homelux Polished Copper effect 10mm Straight Aluminium Tile trim,22,Tile trims,https://www.diy.com/departments/homelux-polished-copper-effect-10mm-straight-aluminium-tile-trim/5060339533995_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-anthracite-9mm-round-edge-pvc-tile-trim~5059340164571_01c?wid=284&hei=284,"Copper Tile Trim, an industrial style tile trim allowing you to create an impactful finish to your tiles.Suitable for WallResistant to rustAdhesive requiredInstall using adequate adhesiveStatutory guaranteeFeatures and benefitsTile Trims cap and protect tile edges and are the ideal way to create a professional finish to your tiling project.",BQ,tiling_tools
